lat_lon,county
47.975.-99.0168,BENSON

47.9806.-99.0007,BENSON

47.9889.-98.8587,BENSON

47.9808.-98.9986,BENSON

48.8525.-99.74446,ROLETTE

48.88.-100.0004,ROLETTE

47.9933.-99.0128,BENSON

46.0944.-100.6315,SIOUX

47.9486.-99.0823,BENSON

46.4042.-100.5871,SIOUX

47.7339.-102.2461,MCLEAN

48.8719.-99.8961,ROLETTE

46.0875.-100.6325,SIOUX

46.0969.-100.6285,SIOUX

46.3928.-100.5929,SIOUX

47.9825.-98.87,BENSON

48.8344.-99.8005,ROLETTE

48.0064.-98.85,BENSON

47.9889.-98.9921,BENSON

47.8569.-99.0825,BENSON

48.7936.-99.8746,ROLETTE

47.9817.-99.0997,BENSON

47.9331.-98.7921,BENSON

47.9692.-99.1456,BENSON

47.975.-98.9748,BENSON

46.2669.-100.8396,SIOUX

48.8297.-99.7615,ROLETTE

47.95.-98.8483,BENSON

48.8492.-99.7651,ROLETTE

47.9583.-99.0796,BENSON

47.968.-99.002,BENSON

48.833.-99.7005,ROLETTE

47.9694.-98.8851,BENSON

47.5686.-102.8975,DUNN

47.9747.-99.0837,BENSON

47.9917.-99.0335,BENSON

48.8222.-99.7388,ROLETTE

46.89138889.-103.33027778,BILLINGS

48.838.-99.8958,ROLETTE

48.8361.-99.7413,ROLETTE

47.9814.-98.8683,BENSON

46.0972.-100.6367,SIOUX

48.8153.-99.7888,ROLETTE

45.9769.-101.9882,SIOUX

46.2403.-100.9383,SIOUX

47.9061.-98.8458,BENSON

47.9633.-102.2656,MOUNTRAIL

47.9867.-98.8715,BENSON

47.9742.-99.0186,BENSON

48.8847.-99.6978,ROLETTE

47.9917.-98.9254,BENSON

46.4.-100.6337,SIOUX

47.9792.-98.9958,BENSON

48.8589.-100.0292,ROLETTE

47.9861.-98.8623,BENSON

47.9719.-98.8464,BENSON

48.8483.-99.9219,ROLETTE

48.8506.-99.8754,ROLETTE

48.8436.-99.6914,ROLETTE

48.875.-99.9193,ROLETTE

48.8505.-100.0744,ROLETTE

48.8422.-99.7282,ROLETTE

47.9917.-98.8962,BENSON

46.4069.-100.6078,SIOUX

46.3714.-100.5893,SIOUX

47.9694.-99.0421,BENSON

47.9889.-98.8448,BENSON

47.9331.-98.8379,BENSON

47.8.-102.0004,MCLEAN

47.9736.-102.6633,MCKENZIE

47.9358.-99.0017,BENSON

48.8458.-99.689,ROLETTE

47.7033.-102.5028,DUNN

46.1167.-100.6504,SIOUX

47.9839.-98.8675,BENSON

47.98.-98.9932,BENSON

48.8406.-99.7249,ROLETTE

48.8055.-99.8592,ROLETTE

47.9772.-102.575,MCKENZIE

46.1317.-100.8839,SIOUX

48.8875.-99.6746,ROLETTE

47.9525.-98.8459,BENSON

46.0969.-100.6369,SIOUX

47.6914.-101.8925,MCLEAN

47.9775.-98.8696,BENSON

48.8717.-99.7449,ROLETTE

47.9733.-99.0823,BENSON

46.03.-100.8424,SIOUX

46.92268.-103.4918,BILLINGS

47.9917.-98.9198,BENSON

48.8472.-100.0504,ROLETTE

47.9875.-98.9587,BENSON

48.893.-99.8767,ROLETTE

47.9919.-99.0046,BENSON

47.9761.-98.9082,BENSON

47.8.-102.0004,MCLEAN

46.3333.-100.5837,SIOUX

47.9681.-98.7782,BENSON

47.9917.-99.0296,BENSON

47.975.-98.9893,BENSON

47.9753.-98.8981,BENSON

48.8053.-99.8111,ROLETTE

47.9778.-98.7754,BENSON

48.8361.-99.7365,ROLETTE

48.8319.-99.7461,ROLETTE

47.9794.-99.0553,BENSON

48.8381.-99.7413,ROLETTE

47.54777778.-104.0125,MCKENZIE

47.9708.-98.8296,BENSON

48.8589.-100.8393,BOTTINEAU

47.9872.-98.8673,BENSON

47.9625.-99.0712,BENSON

47.6475.-101.8477,MCLEAN

46.097.-100.6275,SIOUX

48.8361.-99.731,ROLETTE

47.9197.-98.9496,BENSON

47.8.-98.9671,EDDY

47.9708.-99.0254,BENSON

47.9806.-98.9083,BENSON

47.9583.-99.0421,BENSON

47.9856.-98.9972,BENSON

47.9775.-99.0185,BENSON

48.78919.-99.81021,ROLETTE

48.0175.-98.91,BENSON

46.4072.-100.5876,SIOUX

47.975.-98.9087,BENSON

46.8682386.-98.4130251,BARNES

47.9822.-98.9087,BENSON

47.9722.-98.9032,BENSON

48.0.-102.0004,MOUNTRAIL

48.345.-100.253,MCHENRY

46.4244.-100.5975,SIOUX

47.9958.-99.0379,BENSON

46.3333.-100.6671,SIOUX

48.9242.-99.8969,ROLETTE

48.8633.-99.7782,ROLETTE

46.0981.-100.6368,SIOUX

48.0222.-99.0351,BENSON

47.9831.-98.9421,BENSON

48.8494.-99.7505,ROLETTE

47.9747.-98.8919,BENSON

48.8208.-99.8349,ROLETTE

47.9917.-98.9129,BENSON

47.9931.-98.8393,BENSON

48.8378.-99.8542,ROLETTE

48.0292.-99.0212,BENSON

47.99.-98.9258,BENSON

47.9797.-99.0029,BENSON

47.9928.-99.0156,BENSON

47.9847.-99.0506,BENSON

47.9903.-98.906,BENSON

47.9783.-99.0058,BENSON

48.833.-99.6669,ROLETTE

47.9056.-98.7989,BENSON

47.9917.-98.7712,BENSON

47.9625.-99.1253,BENSON

46.095.-100.6381,SIOUX

48.8917.-99.9867,ROLETTE

47.9978.-98.8746,BENSON

47.6492.-101.8425,MCLEAN

48.9139.-99.7685,ROLETTE

47.83333333.-99.5,WELLS

47.9078.-98.8464,BENSON

47.9917.-98.924,BENSON

48.8361.-99.8962,ROLETTE

47.9817.-98.9987,BENSON

48.7378.-99.1701,TOWNER

47.9689.-98.8522,BENSON

48.8428.-99.6928,ROLETTE

47.9861.-98.9143,BENSON

47.9783.-99.02,BENSON

48.7064.-102.468,BURKE

48.8686.-100.9121,BOTTINEAU

47.9819.-98.8728,BENSON

47.9931.-99.0664,BENSON

46.0833.-100.6504,SIOUX

47.6108.-101.8811,MCLEAN

46.3908.-100.5885,SIOUX

47.9875.-99.0462,BENSON

46.3903.-100.5967,SIOUX

48.0164.-99.045,BENSON

46.50055556.-97.29166667,RANSOM

46.0919.-100.6643,SIOUX

48.8417.-100.0504,ROLETTE

47.9714.-98.7914,BENSON

47.9708.-99.0754,BENSON

46.0833.-100.6837,SIOUX

46.0972.-100.6398,SIOUX

47.9889.-98.8948,BENSON

46.1.-100.6337,SIOUX

47.9222.-98.8059,BENSON

47.5947.-103.3392,MCKENZIE

48.8389.-99.7321,ROLETTE

47.9806.-98.9054,BENSON

46.0911.-100.6565,SIOUX

47.9669.-99.0004,BENSON

46.0919.-100.6329,SIOUX

47.9336.-99.1242,BENSON

48.8875.-99.7476,ROLETTE

46.0833.-100.6504,SIOUX

47.925.-98.8194,BENSON

46.0694.-100.6282,SIOUX

47.9817.-99.0361,BENSON

48.8344.-99.6599,ROLETTE

48.8422.-99.6729,ROLETTE

48.8589.-99.8294,ROLETTE

47.9869.-98.9985,BENSON

46.085.-97.955,SARGENT

47.9447.-99.0896,BENSON

48.8925.-99.749,ROLETTE

48.8317.-99.7468,ROLETTE

47.9889.-98.9226,BENSON

48.8425.-99.7251,ROLETTE

47.9078.-98.7925,BENSON

48.8361.-99.7405,ROLETTE

46.8682386.-98.4130251,BARNES

48.8564.-99.8867,ROLETTE

48.8375.-99.8046,ROLETTE

48.8272.-99.7847,ROLETTE

46.3022.-100.6358,SIOUX

47.975.-102.5767,MCKENZIE

47.9861.-98.8559,BENSON

47.9722.-99.0296,BENSON

47.85481.-102.12836,MOUNTRAIL

48.8917.-99.8082,ROLETTE

48.8428.-99.695,ROLETTE

47.8.-102.1338,MCLEAN

48.8269.-99.7265,ROLETTE

47.9944.-99.0221,BENSON

47.9889.-99.0044,BENSON

47.9858.-98.8673,BENSON

46.1142.-98.35,DICKEY

48.8125.-99.8964,ROLETTE

46.1236.-101.1171,SIOUX

47.9944.-98.8782,BENSON

46.0833.-100.6504,SIOUX

47.8739.-98.9951,BENSON

47.9917.-98.8587,BENSON

48.7986.-99.8719,ROLETTE

47.9861.-98.9096,BENSON

47.9972.-98.8643,BENSON

48.8125.-99.884,ROLETTE

48.8389.-99.7347,ROLETTE

47.28333333.-100.325,BURLEIGH

47.9214.-98.815,BENSON

48.59694444.-99.25916667,TOWNER

48.82.-99.8282,ROLETTE

46.3333.-100.8337,SIOUX

47.9892.-98.9048,BENSON

48.8364.-99.7594,ROLETTE

47.9769.-99.0017,BENSON

48.0.-98.9004,BENSON

47.9939.-98.9086,BENSON

48.8772.-99.955,ROLETTE

47.9831.-99.0098,BENSON

47.9894.-98.9989,BENSON

47.8.-101.9004,MCLEAN

47.9008.-98.8257,BENSON

47.9714.-99.0257,BENSON

46.3742.-100.5865,SIOUX

46.4108.-100.589,SIOUX

47.9864.-98.8821,BENSON

46.0286.-100.8089,SIOUX

48.0272.-99.0344,BENSON

47.9825.-98.9922,BENSON

47.9744.-99.0089,BENSON

47.9767.-98.9267,BENSON

48.8556.-99.8518,ROLETTE

47.9758.-99.0806,BENSON

46.3822.-100.86,SIOUX

48.9083.-99.7213,ROLETTE

48.0219.-98.8239,BENSON

48.8444.-99.981,ROLETTE

47.9183.-99.0986,BENSON

48.87.-99.7385,ROLETTE

48.8536.-99.8985,ROLETTE

47.9997.-99.0129,BENSON

47.9842.-98.9185,BENSON

47.9653.-98.8883,BENSON

46.395.-100.5632,EMMONS

47.9772.-98.8672,BENSON

48.9278.-99.7207,ROLETTE

46.3333.-100.6837,SIOUX

47.9728.-98.9303,BENSON

47.9917.-99.0087,BENSON

47.9872.-98.9979,BENSON

47.9833.-99.0004,BENSON

46.90388889.-103.55555556,BILLINGS

48.8319.-99.7588,ROLETTE

47.725.-103.28611111,MCKENZIE

47.9561.-99.0719,BENSON

48.8794.-99.7968,ROLETTE

48.8333.-99.6915,ROLETTE

47.9719.-99.0808,BENSON

46.3983.-100.5972,SIOUX

47.9861.-98.9379,BENSON

46.0833.-100.6504,SIOUX

47.9806.-99.0006,BENSON

47.9831.-99.0501,BENSON

48.928.-99.8961,ROLETTE

47.45694444.-103.96527778,MCKENZIE

47.875.-98.8462,BENSON

46.0572.-100.6698,SIOUX

47.9172.-98.8167,BENSON

48.66315.-101.70815,RENVILLE

46.0322.-100.6196,SIOUX

47.9353.-99.0692,BENSON

48.8097.-100.0378,ROLETTE

47.975.-98.8921,BENSON

47.9789.-99.0071,BENSON

47.9236.-98.8143,BENSON

48.8231.-100.0337,ROLETTE

48.8361.-99.7421,ROLETTE

48.8506.-99.8104,ROLETTE

48.8464.-100.0262,ROLETTE

47.9833.-98.8337,BENSON

47.9639.-99.0532,BENSON

47.9869.-98.8712,BENSON

48.8692.-100.0231,ROLETTE

46.0936.-100.6635,SIOUX

48.0297.-99.0306,BENSON

47.9517.-99.0692,BENSON

48.8703.-100.031,ROLETTE

48.8992.-99.9439,ROLETTE

46.14242.-100.67747,SIOUX

48.8922.-100.0018,ROLETTE

48.8128.-99.8119,ROLETTE

48.8344.-99.803,ROLETTE

47.9561.-99.0783,BENSON

46.0967.-100.6276,SIOUX

47.9889.-98.8726,BENSON

47.9367.-102.7374,MCKENZIE

47.9833.-98.8504,BENSON

48.8586.-99.8674,ROLETTE

48.8361.-99.7653,ROLETTE

46.339628.-100.572903,SIOUX

46.0933.-100.65,SIOUX

46.1.-100.6337,SIOUX

47.9756.-99.0826,BENSON

47.975.-99.0254,BENSON

47.8181.-98.6914,EDDY

48.8467.-100.0462,ROLETTE

48.808.-99.7944,ROLETTE

48.8333.-99.7476,ROLETTE

46.0583.-100.6204,SIOUX

47.9183.-98.9753,BENSON

46.1667.-100.6671,SIOUX

48.8425.-99.7228,ROLETTE

47.7025.-102.89638889,DUNN

48.8617.-99.7264,ROLETTE

47.9883.-98.8678,BENSON

46.0947.-100.6385,SIOUX

48.8192.-99.9172,ROLETTE

47.8481.-102.4736,MOUNTRAIL

46.4133.-100.6132,SIOUX

46.3908.-100.5967,SIOUX

48.8861.-99.9462,ROLETTE

48.9147.-99.8103,ROLETTE

47.9436.-102.2792,MOUNTRAIL

46.3583.-100.5861,SIOUX

47.915.-102.5833,MOUNTRAIL

47.9522.-99.0483,BENSON

46.0917.-100.665,SIOUX

48.8342.-99.7421,ROLETTE

47.8911.-98.7812,BENSON

48.8672.-100.023,ROLETTE

47.8547.-102.1505,MOUNTRAIL

47.9825.-98.9136,BENSON

48.8631.-99.9193,ROLETTE

48.8389.-99.7444,ROLETTE

47.92.-98.8467,BENSON

47.7239.-101.8475,MCLEAN

46.0667.-100.6504,SIOUX

47.9556.-99.0729,BENSON

47.9792.-99.0754,BENSON

48.8361.-99.7393,ROLETTE

48.8375.-100.0574,ROLETTE

48.8431.-99.691,ROLETTE

47.9831.-98.9975,BENSON

47.6467.-102.0581,MCLEAN

46.3722.-100.589,SIOUX

48.8481.-99.6601,ROLETTE

48.8572.-99.7421,ROLETTE

47.9403.-99.0817,BENSON

48.8597.-99.8338,ROLETTE

47.9822.-99.004,BENSON

48.0.-98.9171,BENSON

47.8511.-99.0675,EDDY

47.57333333.-103.66833333,MCKENZIE

47.9453.-99.0828,BENSON

47.0167.-98.9171,STUTSMAN

47.41944444.-103.42444444,MCKENZIE

47.9264.-98.8186,BENSON

47.5875.-102.6071,DUNN

47.9556.-98.8661,BENSON

47.92.-98.9723,BENSON

48.8339.-99.7851,ROLETTE

46.4117.-100.5893,SIOUX

47.9919.-102.2792,MOUNTRAIL

47.9417.-98.7892,BENSON

48.8197.-99.6797,ROLETTE

47.9792.-98.8629,BENSON

47.9817.-98.9844,BENSON

47.975.-99.0254,BENSON

47.9906.-98.8865,BENSON

47.9269.-98.6764,BENSON

46.0997.-100.6779,SIOUX

48.8325.-99.8247,ROLETTE

47.9958.-98.8754,BENSON

47.9944.-98.974,BENSON

46.0922.-100.6631,SIOUX

47.975.-99.0212,BENSON

48.8919.-99.7576,ROLETTE

47.9769.-99.0711,BENSON

48.8792.-99.9587,ROLETTE

48.8619.-99.8637,ROLETTE

48.8361.-99.773,ROLETTE

48.0211.-98.8606,BENSON

48.8819.-100.0514,ROLETTE

47.77222222.-103.97416667,MCKENZIE

48.8472.-99.0192,TOWNER

47.9292.-98.8168,BENSON

48.9244.-99.748,ROLETTE

47.9761.-98.9142,BENSON

47.9903.-99.0421,BENSON

47.9739.-98.8914,BENSON

48.845.-99.7103,ROLETTE

47.9775.-99.0175,BENSON

47.9917.-98.8629,BENSON

48.83.-99.7754,ROLETTE

48.8986.-99.8407,ROLETTE

48.466.-100.333,MCHENRY

47.9997.-98.8796,BENSON

47.9861.-99.0226,BENSON

47.9778.-102.5444,MOUNTRAIL

47.9706.-98.8942,BENSON

46.3964.-100.5932,SIOUX

46.0853.-100.6323,SIOUX

47.99.-99.0015,BENSON

47.9914.-98.9917,BENSON

47.875.-102.5005,MOUNTRAIL

48.8469.-100.0736,ROLETTE

47.9833.-98.8744,BENSON

48.8453.-100.0822,ROLETTE

46.0944.-100.6578,SIOUX

47.59333333.-103.55888889,MCKENZIE

47.98.-99.0556,BENSON

47.9839.-99.0515,BENSON

48.8419.-99.7251,ROLETTE

47.8775.-98.9544,BENSON

48.8708.-99.8032,ROLETTE

47.9894.-98.9017,BENSON

48.8375.-99.7268,ROLETTE

47.9831.-98.8796,BENSON

47.9847.-98.8976,BENSON

48.8417.-99.7576,ROLETTE

47.9722.-99.1254,BENSON

46.525.-97.16666667,RICHLAND

47.9861.-98.8893,BENSON

47.9906.-98.9264,BENSON

46.3419.-100.5717,SIOUX

47.8.-98.9171,EDDY

47.9583.-99.1296,BENSON

48.8711.-100.0251,ROLETTE

48.8625.-99.8379,ROLETTE

48.8242.-99.81,ROLETTE

48.8322.-99.7469,ROLETTE

47.5003.-101.8296,MCLEAN

46.1667.-100.8337,SIOUX

47.9708.-98.8921,BENSON

48.0256.-98.8594,BENSON

48.723.-99.8411,ROLETTE

48.8642.-99.9218,ROLETTE

47.8.-98.9004,EDDY

47.6592.-102.3122,DUNN

47.9197.-98.8923,BENSON

47.9556.-99.0587,BENSON

48.8369.-99.8186,ROLETTE

47.9825.-99.0162,BENSON

47.9917.-99.0226,BENSON

48.8378.-99.8969,ROLETTE

48.0292.-98.8421,BENSON

48.8636.-99.6864,ROLETTE

48.8125.-99.7432,ROLETTE

46.1096.-97.4323,SARGENT

47.9233.-98.9314,BENSON

46.1.-100.6337,SIOUX

47.9833.-99.1171,BENSON

48.8431.-99.7393,ROLETTE

48.9403.-99.7213,ROLETTE

46.3931.-100.6089,SIOUX

47.9236.-98.9865,BENSON

48.8667.-100.0237,ROLETTE

47.9917.-99.9921,PIERCE

47.65154.-103.4597,MCKENZIE

47.9842.-99.0,BENSON

46.0894.-100.6629,SIOUX

46.0119.-100.8046,SIOUX

48.8406.-99.7501,ROLETTE

46.2711.-100.6394,SIOUX

48.8128.-99.8347,ROLETTE

46.0872.-100.6821,SIOUX

47.975.-99.0254,BENSON

47.7422.-102.6669,MCKENZIE

47.9903.-98.9226,BENSON

47.95.-98.8483,BENSON

48.853.-100.0117,ROLETTE

48.7958.-99.8705,ROLETTE

47.9808.-98.8681,BENSON

47.9744.-99.0089,BENSON

46.1.-100.6337,SIOUX

48.8458.-100.048,ROLETTE

47.9828.-98.8725,BENSON

48.825.-99.6599,ROLETTE

47.9814.-98.8458,BENSON

46.087431.-100.628475,SIOUX

47.9875.-98.8796,BENSON

47.9675.-99.0826,BENSON

46.0953.-100.6554,SIOUX

47.9819.-98.9951,BENSON

47.9958.-98.8796,BENSON

47.9881.-98.8797,BENSON

47.9792.-98.9458,BENSON

48.8922.-99.7393,ROLETTE

47.9758.-98.8875,BENSON

48.8681.-100.0262,ROLETTE

47.9494.-99.0671,BENSON

47.9667.-98.9287,BENSON

47.9958.-98.8835,BENSON

46.5825.-103.50916667,SLOPE

46.08694.-100.63028,SIOUX

48.7994.-99.8663,ROLETTE

47.9778.-98.8559,BENSON

47.9925.-98.9935,BENSON

47.9889.-98.8768,BENSON

46.1914.-100.9393,SIOUX

47.8919.-98.8164,BENSON

47.9858.-99.0993,BENSON

46.395.-100.5965,SIOUX

46.3883.-100.589,SIOUX

48.598.-99.0863,TOWNER

46.1214.-100.636,SIOUX

47.9831.-99.0167,BENSON

48.8186.-99.8576,ROLETTE

47.7169.-102.5844,DUNN

46.0892.-100.659,SIOUX

47.9861.-98.9046,BENSON

47.9875.-98.9921,BENSON

47.9894.-99.0192,BENSON

48.0178.-99.0414,BENSON

47.9917.-98.931,BENSON

47.9464.-98.8464,BENSON

47.9831.-99.014,BENSON

48.8431.-99.7249,ROLETTE

47.918489.-98.886208,BENSON

46.1142.-100.6925,SIOUX

48.8375.-99.748,ROLETTE

47.9861.-98.874,BENSON

48.8725.-99.8847,ROLETTE

46.0917.-100.6562,SIOUX

46.0142.-100.6925,SIOUX

47.55666667.-101.17555556,MCLEAN

48.8217.-99.8576,ROLETTE

48.8278.-99.7713,ROLETTE

47.9792.-99.0017,BENSON

46.3947.-100.5879,SIOUX

47.9831.-98.8712,BENSON

47.9944.-98.9893,BENSON

46.0975.-100.629,SIOUX

47.9917.-98.8754,BENSON

48.81605.-99.7873,ROLETTE

48.8347.-100.0587,ROLETTE

46.0658.-100.6248,SIOUX

48.8014.-99.8713,ROLETTE

48.8364.-99.8533,ROLETTE

48.8056.-99.7671,ROLETTE

45.9869.-100.6282,SIOUX

48.8042.-99.8774,ROLETTE

46.0983.-100.6365,SIOUX

48.8353.-99.7504,ROLETTE

47.9856.-98.925,BENSON

46.00666667.-101.23944444,SIOUX

48.8681.-99.7226,ROLETTE

48.8194.-99.7375,ROLETTE

48.8786.-100.0472,ROLETTE

48.8511.-99.7671,ROLETTE

48.8722.-99.9182,ROLETTE

47.9889.-98.9935,BENSON

47.9722.-99.0198,BENSON

46.34214.-100.58406,SIOUX

48.8386.-100.0242,ROLETTE

48.8556.-100.976,BOTTINEAU

48.025.-98.8462,BENSON

47.9739.-99.0057,BENSON

48.8361.-100.0254,ROLETTE

47.9708.-99.0046,BENSON

46.1081.-100.6154,SIOUX

47.9083.-98.8379,BENSON

47.9711.-99.0817,BENSON

47.7492.-102.1942,MCLEAN

47.98.-99.0039,BENSON

48.8458.-100.0501,ROLETTE

48.8494.-99.7408,ROLETTE

46.2369.-100.6597,SIOUX

47.9083.-98.8296,BENSON

46.83638889.-103.37333333,BILLINGS

47.98514.-98.99822,BENSON

45.9869.-100.8029,SIOUX

48.8486.-99.7838,ROLETTE

48.8367.-99.7357,ROLETTE

47.9861.-98.8712,BENSON

46.1003.-100.6298,SIOUX

48.8075.-100.0386,ROLETTE

47.9828.-98.9181,BENSON

47.9875.-98.8879,BENSON

46.3864.-100.6,SIOUX

48.8147.-99.6904,ROLETTE

47.9722.-98.9948,BENSON

47.9686.-98.8606,BENSON

46.0419.-100.9256,SIOUX

47.9844.-98.995,BENSON

47.9731.-99.0792,BENSON

47.9817.-99.0004,BENSON

48.8378.-99.7378,ROLETTE

48.798.-99.8711,ROLETTE

47.9917.-98.8796,BENSON

47.9917.-99.0101,BENSON

47.8144.-98.8901,BENSON

48.0292.-98.8379,BENSON

47.9792.-99.0325,BENSON

46.3928.-100.5922,SIOUX

47.9694.-99.0615,BENSON

48.8433.-100.0286,ROLETTE

46.1667.-100.8337,SIOUX

47.6475.-101.8408,MCLEAN

47.21518.-103.24823,BILLINGS

46.1686.-100.6992,SIOUX

47.99.-98.8675,BENSON

47.9997.-98.8835,BENSON

47.9858.-98.8697,BENSON

48.8283.-99.7655,ROLETTE

47.8953.-101.9729,MOUNTRAIL

47.9917.-98.9087,BENSON

47.9306.-98.8019,BENSON

46.2047.-100.6729,SIOUX

48.8169.-99.9017,ROLETTE

47.9708.-98.9046,BENSON

46.2556.-100.6504,SIOUX

47.9486.-99.0883,BENSON

47.9492.-98.8628,BENSON

46.0833.-100.6337,SIOUX

47.9208.-98.8176,BENSON

47.985.-102.5758,MCKENZIE

47.9197.-98.8168,BENSON

47.9633.-102.7672,MCKENZIE

48.8586.-99.6838,ROLETTE

46.35.-100.6004,SIOUX

47.9917.-98.9087,BENSON

47.9992.-98.8937,BENSON

48.8411.-99.6908,ROLETTE

47.985.-98.9983,BENSON

47.9836.-98.9858,BENSON

47.7392.-102.6814,MCKENZIE

47.9583.-99.0587,BENSON

48.8492.-100.0858,ROLETTE

47.8969.-98.7517,BENSON

48.9167.-99.9197,ROLETTE

46.3997.-100.6292,SIOUX

47.9742.-98.8479,BENSON

48.8742.-99.6793,ROLETTE

47.9819.-98.9985,BENSON

47.9856.-98.8708,BENSON

48.8578.-99.678,ROLETTE

47.99.-99.0033,BENSON

47.9358.-99.0678,BENSON

48.7224.-99.909,ROLETTE

47.9756.-99.0832,BENSON

47.9747.-98.8532,BENSON

47.975.-99.0168,BENSON

47.9869.-98.8686,BENSON

47.78083333.-103.28472222,MCKENZIE

46.08908.-100.62881,SIOUX

48.8042.-99.7629,ROLETTE

46.045.-100.8925,SIOUX

47.9792.-99.0087,BENSON

46.37444.-100.58639,SIOUX

47.9739.-102.455,MOUNTRAIL

48.8606.-99.694,ROLETTE

48.9467.-99.8504,ROLETTE

48.8611.-99.8601,ROLETTE

46.815.-100.582,BURLEIGH

46.0906.-100.6618,SIOUX

48.8414.-99.6918,ROLETTE

47.9875.-99.9962,PIERCE

47.9775.-99.0022,BENSON

48.8486.-99.9462,ROLETTE

48.8253.-99.8008,ROLETTE

46.0425.-100.9179,SIOUX

47.7217.-102.6844,MCKENZIE

47.9758.-99.0144,BENSON

47.9783.-99.0603,BENSON

47.9917.-98.8754,BENSON

47.9303.-98.8417,BENSON

47.9958.-99.0046,BENSON

46.0878.-100.6278,SIOUX

48.875075.-102.788301,BURKE

47.9797.-98.9272,BENSON

47.9997.-99.0092,BENSON

47.9844.-98.9187,BENSON

48.8869.-99.7429,ROLETTE

47.9797.-98.8992,BENSON

48.8214.-99.0004,CAVALIER

47.9206.-98.8187,BENSON

48.9208.-99.0004,TOWNER

47.6567.-101.8386,MCLEAN

48.8072.-99.8018,ROLETTE

46.0917.-100.6539,SIOUX

48.8728.-100.0278,ROLETTE

47.9853.-99.0786,BENSON

46.0936.-100.6336,SIOUX

46.1186.-100.6554,SIOUX

47.9417.-98.9379,BENSON

48.8136.-99.815,ROLETTE

45.9803.-101.4607,SIOUX

47.9731.-98.984,BENSON

47.7572.-102.3656,DUNN

45.95.-100.7837,SIOUX

46.1061.-100.6429,SIOUX

46.57.-98.08333333,LAMOURE

47.975.-98.8587,BENSON

46.1.-100.6504,SIOUX

48.8747.-99.7764,ROLETTE

48.0231.-98.8233,BENSON

47.9639.-99.1314,BENSON

48.8639.-99.7074,ROLETTE

47.9681.-98.9962,BENSON

48.9136.-99.7843,ROLETTE

47.9797.-99.0167,BENSON

48.8903.-99.9454,ROLETTE

48.8603.-99.726,ROLETTE

48.8339.-99.8539,ROLETTE

46.35833333.-103.59305556,SLOPE

46.1667.-100.6671,SIOUX

46.0394.-100.7201,SIOUX

46.4.-100.6004,SIOUX

46.1892.-100.8094,SIOUX

47.925.-98.8379,BENSON

47.9706.-98.6433,RAMSEY

47.5936.-102.2649,DUNN

48.8589.-99.8886,ROLETTE

47.9333.-98.8171,BENSON

47.9806.-99.0058,BENSON

47.9703.-99.0181,BENSON

47.9997.-102.8292,MCKENZIE

47.9667.-102.6005,MCKENZIE

47.9719.-99.0192,BENSON

48.8286.-99.7463,ROLETTE

48.6082.-100.717,MCHENRY

48.66636.-101.70815,RENVILLE

47.9814.-98.8721,BENSON

46.0892.-100.6532,SIOUX

48.8478.-99.9671,ROLETTE

47.9211.-98.8165,BENSON

47.9694.-98.8306,BENSON

47.9892.-98.8683,BENSON

48.80212.-99.74472,ROLETTE

47.8572.-102.4264,MOUNTRAIL

48.8461.-99.9868,ROLETTE

47.9894.-98.8814,BENSON

47.9222.-98.8115,BENSON

47.8764.-98.8742,BENSON

47.9189.-98.8133,BENSON

46.3905.-100.5965,SIOUX

47.8803.-98.8456,BENSON

46.15.-100.6671,SIOUX

47.9917.-99.0129,BENSON

46.0833.-100.6337,SIOUX

47.9794.-99.0547,BENSON

46.0944.-100.6312,SIOUX

47.9292.-98.8087,BENSON

48.8486.-99.9986,ROLETTE

48.8336.-99.7947,ROLETTE

47.9292.-98.7962,BENSON

